Link_ID in VISSIM,Length(km),Green_ratio,Lanes
17303,0.016,1.0,2
17304,0.015,1.0,1
17305,0.006,1.0,1
17306,0.004,1.0,2
17307,0.008,1.0,2
17308,0.003,1.0,1
17309,0.036,1.0,2
17310,0.009,1.0,1
17311,0.028,1.0,1
17312,0.028,1.0,1
17313,0.011,1.0,1
17314,0.03,1.0,2
17315,0.029,1.0,1
17316,0.031,1.0,2
17317,0.014,1.0,1
17318,0.027,1.0,1
17319,0.03,1.0,2
17320,0.008,1.0,1
17321,0.007,1.0,3
17322,0.011,1.0,1
17323,0.014,1.0,1
17324,0.013,1.0,2
17325,0.009,1.0,1
17326,0.016,1.0,2
17327,0.015,1.0,1
17328,0.006,1.0,1
17329,0.004,1.0,2
17330,0.013,1.0,2
17331,0.008,1.0,1
17332,0.036,1.0,2
17333,0.009,1.0,1
17334,0.028,1.0,1
17335,0.029,1.0,1
17336,0.011,1.0,1
17337,0.03,1.0,2
17338,0.029,1.0,1
17339,0.032,1.0,2
17340,0.014,1.0,1
17341,0.027,1.0,1
17342,0.03,1.0,2
17343,0.009,1.0,1
17344,0.007,1.0,3
17345,0.011,1.0,1
17346,0.014,1.0,1
17347,0.013,1.0,2
17348,0.009,1.0,1
17349,0.016,1.0,2
17350,0.015,1.0,1
17351,0.006,1.0,1
17352,0.004,1.0,2
17353,0.012,1.0,2
17354,0.006,1.0,1
17355,0.036,1.0,2
17356,0.009,1.0,1
17357,0.028,1.0,1
17358,0.029,1.0,1
17359,0.011,1.0,1
17360,0.03,1.0,2
17361,0.029,1.0,1
17362,0.031,1.0,2
17363,0.014,1.0,1
17364,0.027,1.0,1
17365,0.03,1.0,2
17366,0.008,1.0,1
17367,0.007,1.0,3
17368,0.011,1.0,1
17369,0.013,1.0,1
17370,0.013,1.0,2
17371,0.009,1.0,1
17372,0.016,1.0,2
17373,0.015,1.0,1
17374,0.006,1.0,1
17375,0.004,1.0,2
17376,0.012,1.0,2
17377,0.007,1.0,1
17378,0.036,1.0,2
17379,0.009,1.0,1
17380,0.028,1.0,1
17381,0.029,1.0,1
17382,0.011,1.0,1
17383,0.03,1.0,2
17384,0.029,1.0,1
17385,0.031,1.0,2
17386,0.014,1.0,1
17387,0.027,1.0,1
17388,0.03,1.0,2
17389,0.008,1.0,1
17390,0.007,1.0,3
17391,0.011,1.0,1
17392,0.013,1.0,1
17393,0.013,1.0,2
17394,0.009,1.0,1
17395,0.012,1.0,1
17396,0.014,1.0,1
17397,0.006,1.0,1
17398,0.004,1.0,2
17399,0.036,1.0,1
17400,0.03,1.0,1
17401,0.01,1.0,1
17402,0.012,1.0,1
17403,0.028,1.0,1
17404,0.009,1.0,1
17405,0.012,1.0,1
17406,0.03,1.0,2
17407,0.029,1.0,1
17408,0.029,1.0,1
17409,0.017,1.0,1
17410,0.035,1.0,1
17411,0.03,1.0,2
17412,0.009,1.0,1
17413,0.007,1.0,3
17414,0.011,1.0,1
17415,0.013,1.0,1
17416,0.013,1.0,2
17417,0.009,1.0,1
17418,0.012,1.0,1
17419,0.014,1.0,1
17420,0.006,1.0,1
17421,0.004,1.0,2
17422,0.036,1.0,1
17423,0.03,1.0,1
17424,0.01,1.0,1
17425,0.011,1.0,1
17426,0.028,1.0,1
17427,0.009,1.0,1
17428,0.012,1.0,1
17429,0.03,1.0,2
17430,0.029,1.0,1
17431,0.029,1.0,1
17432,0.016,1.0,1
17433,0.035,1.0,1
17434,0.03,1.0,2
17435,0.009,1.0,1
